date,制造业,传统高耗能与材料行业,消费与轻工制造,装备制造,先进制造与技术相关行业,其他制造,装备与先进制造合计
2024-03-17,426482154.3,217663340.87,107948175.19210002,57380006.11000001,32023041.592600003,11467590.5528,89403047.7026
2024-03-18,447214997.9,223646604.51,114962786.6443,62179213.86400001,33802604.385000005,12623788.5328,95981818.24900001
2024-03-19,454346388.7,225520874.85,116655494.2276,64443127.96700001,34706734.919999994,13020156.7471,99149862.887
2024-03-20,452926926.6,223847102.33,116615490.25590001,64482035.138,34873860.621,13108438.279600002,99355895.759
2024-03-21,453100094.2,224358993.91,116834327.24,63958597.951000005,34895552.697,13052622.4219,98854150.648
2024-03-22,455819786.0,225621118.35,117687003.0645,64159838.382999994,35217275.405,13134550.7805,99377113.78799999
2024-03-23,454446301.2,225678833.38,116907237.4709,63456632.889000006,35389264.656,13014332.8168,98845897.54500002
2024-03-24,439235170.5,220306282.78,113046727.75789998,59456465.952,34292325.5048,12133368.5146,93748791.4568
2024-03-25,454753824.9,219693014.60999998,120016073.40620002,65079557.18000001,36752896.09900001,13212283.579200001,101832453.27900001
2024-03-26,461119352.7,224107345.16,120797874.20770001,66068264.328999996,36639655.695,13506213.338399999,102707920.02399999
2024-03-27,456667305.4,222158617.53,119773773.86470002,65304618.09799999,36059593.851,13370702.1194,101364211.949
2024-03-28,461309329.0,225026313.29000002,120766273.48240001,65577722.206,36484171.674,13454848.3352,102061893.88
2024-03-29,461683147.6,224488708.82,121096732.13919999,66120036.254999995,36493580.194,13484090.2161,102613616.449
2024-03-30,462276551.8,228636745.39000002,119929597.82160002,64397094.50000001,36181729.367000006,13131384.7079,100578823.86700001
2024-03-31,443042597.7,223384895.12,113298096.2878,59805344.629,34668297.301199995,11885964.323800001,94473641.9302
2024-04-01,445767924.9,220637694.82,113627180.37589999,62673183.927,36235194.87499999,12594670.9102,98908378.80199999
2024-04-02,459604307.4,224557716.22,119874903.0431,64617019.54099999,37190183.13200001,13364485.417,101807202.67300001
2024-04-03,459446209.4,225750593.66,119660094.87230001,63715025.199,37119513.789,13200981.8887,100834538.988
2024-04-04,380526607.5,210480612.15000004,90171831.0286,42233679.50999999,29230856.253300004,8409628.5739,71464535.7633
2024-04-05,411353596.7,215707496.73000002,104581749.7665,49728843.907000005,31262032.081699997,10073474.1797,80990875.9887
2024-04-06,441778526.6,222324880.4,114088911.2618,59050648.504,34182721.4752,12131364.947700001,93233369.9792
2024-04-07,453794731.6,226794814.88,116305002.48580001,62285640.006,35825776.617,12583497.6321,98111416.623
2024-04-08,459662299.0,225939571.69,119231938.1662,64586122.01100001,36728511.004,13176156.133000001,101314633.01500002
2024-04-09,459012628.8,223341820.56,120309853.07659999,65467776.908999994,36547362.137,13345816.0879,102015139.046
2024-04-10,461098025.3,224872846.04,120688170.45080002,65346648.878000006,36634818.979,13555540.9165,101981467.85700001
2024-04-11,467286267.1,229226689.11,121174690.70350002,65940747.15400001,37261704.853,13682435.326900002,103202452.007
2024-04-12,475504271.8,234039404.17,123123668.1496,66720060.33499999,37831433.331,13789705.795700002,104551493.666
2024-04-13,470746533.6,232395524.44,122042185.90249999,65773702.265,37170720.847,13364400.1864,102944423.112
2024-04-14,458493755.6,230904976.34000003,117684314.1235,61877487.149000004,35469742.5869,12557235.3623,97347229.73590001
2024-04-15,475797984.0,232244255.85000002,123563930.4847,67873168.609,38419412.319000006,13697216.7215,106292580.928
2024-04-16,474294372.6,233652332.74,121017375.1403,67234698.766,38732928.985,13657037.006399998,105967627.751
2024-04-17,479642079.3,232988197.34,124982678.67050001,68324640.76300001,39152695.932000004,14193866.6227,107477336.69500002
2024-04-18,481288571.8,235247860.76999998,125279523.33829999,68141855.827,38562805.389000006,14056526.500800002,106704661.21600002
2024-04-19,475070993.9,233121758.63,123466855.5219,67189993.195,37542482.669999994,13749903.8636,104732475.86499998
2024-04-20,471079514.4,231976900.42,122176436.92469999,66011869.06,37398010.494,13516297.4797,103409879.554
2024-04-21,455000540.6,228478253.71,117032474.20030001,61568972.121,35522958.9117,12397881.6753,97091931.0327
2024-04-22,474402346.4,233028940.13,123070749.43329999,66458256.22099999,38374064.179,13470336.4718,104832320.39999999
2024-04-23,477483018.6,233441544.81,122382699.84930001,68755920.271,39078981.546,13823872.1817,107834901.817
2024-04-24,475062059.6,234673515.9,121111694.5974,67615315.564,38161213.254,13500320.278500002,105776528.81799999
2024-04-25,476965799.3,237986111.56,120311694.9714,67559371.889,37752490.241,13356130.6325,105311862.13
2024-04-26,473862268.5,233554084.01000002,121275700.49579999,67492239.18599999,38145229.205,13395015.5603,105637468.39099999
2024-04-27,474867832.9,234786190.42,122247555.23760001,66543329.35000001,37835828.049,13454929.8565,104379157.39900002
2024-04-28,470789999.5,233539277.79,120247256.2411,66008490.426,37764265.397999994,13230709.615500001,103772755.824
2024-04-29,480234785.3,235083427.80999997,123883253.33279999,68250558.74900001,38860821.888000004,14156723.555399999,107111380.63700002
2024-04-30,451703105.4,224758512.32000002,114293483.7173,62377691.538,37272494.247,13000923.5384,99650185.785
2024-05-01,347684190.8,202302801.454,74194083.1191,36147581.205,28010404.1987,7029320.8499,64157985.403699994
2024-05-02,376391547.8,211772400.87700003,88589108.6197,38893491.949,28929282.434499998,8207263.9406,67822774.3835
2024-05-03,422075272.4,221801112.09,105479713.0591,51717281.636,32394017.705799997,10683147.965200001,84111299.3418
2024-05-04,452071922.0,230623005.56,114325692.33350001,59757965.272,35095848.0454,12269410.7906,94853813.31740001
2024-05-05,461643777.4,234505891.61,115999557.54450001,62226664.908,36223142.027,12688521.3461,98449806.935
2024-05-06,477880001.9,237264047.26999998,121592981.08229999,66582834.04799999,38741376.649000004,13698762.8432,105324210.697
2024-05-07,479391936.9,236810318.89999998,122610837.0911,67298438.59200001,38788905.517,13883436.8005,106087344.109
2024-05-08,483290814.9,240068303.12000003,122876649.04570001,67910798.62799999,38543342.807000004,13891721.3418,106454141.435
2024-05-09,481868855.6,241169920.54999995,121808472.25760001,67210234.732,37893653.274,13786574.818300001,105103888.00599998
2024-05-10,482431482.3,241394678.46999997,122135791.40099998,67230102.362,37899084.502000004,13771825.6048,105129186.86400001
2024-05-11,483455207.2,241133261.37,123019190.155,67112996.38,38316495.638,13873263.6514,105429492.01799999
2024-05-12,472586633.3,241958114.87,118776248.701,62686523.593,36455111.2036,12710634.9083,99141634.7966
2024-05-13,476941115.6,242077919.92,119330621.29700002,65487470.89300001,36851071.974999994,13194031.5154,102338542.868
2024-05-14,478908330.1,240786519.9,120199987.92000002,67300635.09200001,37147007.96,13474179.1782,104447643.05200002
2024-05-15,479859855.7,242938428.64,119651798.69099998,66528697.626,37254974.879,13485955.826699998,103783672.505
2024-05-16,474174264.4,242775441.14000002,115767376.23900001,65333483.69499999,37164073.433,13133889.856199998,102497557.12799999
2024-05-17,479049300.3,240683842.47000003,120484334.18300001,66624362.582,37600230.683,13656530.431900002,104224593.265
2024-05-18,482356917.8,242905537.74,121859877.91799998,66762906.462,37241295.506000005,13587300.1017,104004201.968
2024-05-19,464953667.9,241136291.61999997,116277858.334,60478068.482999995,34829966.8741,12231482.5974,95308035.3571
2024-05-20,476844920.7,238874492.83,121456627.39,65650084.56999999,37684910.889000006,13178805.064,103334995.45899999
2024-05-21,476199476.7,235158152.12,121859946.902,67564164.782,38497571.900000006,13119641.0096,106061736.68200001
2024-05-22,472237699.4,231757750.57,121112226.39999999,67583862.842,38585328.97,13198530.6393,106169191.81199999
2024-05-23,474398249.7,233208589.32,121759974.545,67528904.948,38652302.015,13248478.8474,106181206.963
2024-05-24,479228869.6,235362715.7,123505905.215,67825420.813,39049017.462000005,13485810.4476,106874438.275
2024-05-25,478923880.7,238511198.35000002,122673824.75099999,66015324.410000004,38391615.40100001,13331917.8137,104406939.81100002
2024-05-26,463417750.7,235566844.73999998,117811343.38699996,61495654.75400001,36160069.358,12383838.5074,97655724.11200002
2024-05-27,477279200.6,235334275.43,123172074.29299998,66083541.314,39195400.127000004,13493909.429499999,105278941.44100001
2024-05-28,479358561.7,235634824.07,123136278.842,67493433.255,39347897.579,13746127.9728,106841330.83399999
2024-05-29,470127733.8,231647629.7,121282028.94800001,65396531.78300001,38168992.663,13632550.6621,103565524.44600001
2024-05-30,471408486.8,232596211.18,120136955.891,66719669.475999996,38434741.754,13520908.463799998,105154411.22999999
2024-05-31,469403203.1,228453160.03,120503140.061,67239603.316,39499529.280999996,13707770.3847,106739132.597
2024-06-01,444604768.6,224813055.16,110046807.87299998,60191417.15800001,37394049.414,12159438.9892,97585466.572
2024-06-02,427074478.5,217032328.12,108618810.285,55608636.361999996,34585861.0646,11228842.6665,90194497.4266
2024-06-03,460224251.1,230301124.62,117054316.76,63211243.173,36810162.841,12847403.6686,100021406.014
2024-06-04,471343179.0,235616563.45,119398522.314,65768527.415,37243901.344,13315664.4423,103012428.759
2024-06-05,472930932.0,236598322.68,119681174.20200002,65748395.452,37731298.735,13171740.963700002,103479694.187
2024-06-06,474748447.5,237206135.15,120429200.01399998,65727964.208000004,38147630.515,13237517.640099999,103875594.723
2024-06-07,477235904.6,237198327.37,121867695.29900001,66384885.114,38347835.578,13437161.243900001,104732720.692
2024-06-08,469183024.8,233125947.67999998,121376002.75099999,64044455.337,37468553.427,13168065.5996,101513008.764
2024-06-09,442867301.7,229009530.34,111973353.255,55245407.99299999,35098462.983100004,11540547.1588,90343870.9761
2024-06-10,376793145.1,214581441.19,85214292.81730002,38017895.459,31087517.1048,7891998.556999999,69105412.5638
2024-06-11,452984461.5,228286267.09,113875922.297,59955739.508,38661436.76,12205095.8656,98617176.268
2024-06-12,489407112.7,238150176.53999996,126484021.502,69031940.363,41489948.607999995,14251025.702,110521888.971
2024-06-13,490549685.2,235422336.77999997,128957656.30499999,70120143.439,41813734.147,14235814.580999998,111933877.586
2024-06-14,491378544.0,236421964.32999998,129157048.22600001,69964419.517,41631228.398,14203883.519000001,111595647.915
2024-06-15,484260397.6,236328326.64,126071824.57900001,67560171.05,40711245.378,13588829.9184,108271416.428
2024-06-16,457972936.6,232453302.19,115016038.637,60678808.319,37742115.254,12082672.2063,98420923.573
2024-06-17,480021438.2,233379483.02,124121870.91499999,67897884.109,40800421.779,13821778.351999998,108698305.888
2024-06-18,490702428.0,235948699.54,126948488.67000003,69981464.71700001,43439662.502,14384112.601,113421127.21900001
2024-06-19,493466288.8,238609170.73000002,127998853.78699999,70464849.695,41749883.46700001,14643531.091,112214733.162
2024-06-20,497647139.2,238522307.39,130108104.93499997,71517908.136,42349468.526,15149350.191000002,113867376.662
2024-06-21,502297827.5,241204548.91,131749595.54599997,71497068.384,42511238.891,15335375.763,114008307.275
2024-06-22,496782340.6,240448674.26000002,130125771.73300001,69866964.204,41268887.570999995,15072042.8217,111135851.77499999
2024-06-23,476360976.9,235247759.41000003,123419122.52899998,63745713.82,40261396.141,13686984.9786,104007109.961
2024-06-24,498731014.8,240067339.21000004,130522794.482,70693219.822,42267235.608,15180425.647699999,112960455.43
2024-06-25,505023167.2,242379626.14999998,131520406.11100002,72625589.99700001,43010136.47399999,15487408.488,115635726.471
2024-06-26,498331913.2,237520356.78,130656376.517,72147359.062,42645838.02599999,15361982.8294,114793197.088
2024-06-27,503805538.1,240982440.95,131588763.88499999,73217052.083,42519612.285000004,15497668.941000002,115736664.368
2024-06-28,501053970.3,240177528.53,131213686.073,71816708.385,42416592.135,15429455.129099999,114233300.52000001
2024-06-29,489895743.6,239062871.06,127228745.14109999,68289313.409,40628267.493999995,14686546.4813,108917580.903
2024-06-30,458207164.5,228886785.93,117494072.20430002,61755165.84,37071805.706599995,12999334.851499999,98826971.5466
2024-07-01,458903355.3,222278145.58,117394027.34109999,64876628.644,40673634.392000005,13680919.311099999,105550263.03600001
2024-07-02,480038625.0,226284611.71,127436966.82199998,68616721.505,42787832.669,14912492.3238,111404554.174
2024-07-03,486614793.0,224647783.41,131729607.59019998,71756872.233,43034144.239,15446385.5035,114791016.472
2024-07-04,492801764.0,227280429.35,133893315.59560001,72671696.71000001,43287122.461,15669199.901200002,115958819.171
2024-07-05,492795139.2,226328789.39,134066687.51390001,73075608.81799999,43386069.691999994,15937983.794,116461678.50999999
2024-07-06,486377107.9,226839675.82999998,131910642.58140002,70387586.146,41870987.661000006,15368215.617600001,112258573.80700001
2024-07-07,463889675.3,223221388.17999998,124428277.3647,63667539.551,38621988.224,13950481.969500002,102289527.775
2024-07-08,486342736.0,226816566.74,131658825.2372,70212949.16,42335932.734000005,15318462.189000001,112548881.894
2024-07-09,490178583.3,226687591.17000002,132313042.1362,72448694.011,43128330.852,15600925.1066,115577024.863
2024-07-10,490799491.8,225585710.15999997,133535700.981,72845769.71000001,43181737.591000006,15650573.3755,116027507.30100001
2024-07-11,493375886.6,227235885.4,134034550.03,73007078.413,43377911.79399999,15720461.0015,116384990.20699999
2024-07-12,494981935.1,228584580.99,134392457.1605,72858352.59899999,43427399.863,15719144.4925,116285752.46199998
2024-07-13,490144154.2,229633464.23,132549349.943,70868790.714,41876364.33,15216184.947700001,112745155.044
2024-07-14,467386686.2,225949380.04000002,125115532.7877,64048438.933,38438103.421000004,13835231.0215,102486542.354
2024-07-15,487223603.7,227685636.59,131651796.35940002,70000352.491,42479687.135000005,15406131.1081,112480039.626
2024-07-16,486983710.9,227116118.74,129751653.2175,71336931.177,43314850.942999996,15464156.8417,114651782.12
2024-07-17,495846472.3,229939471.51,133534961.17130001,73124116.196,43405154.230000004,15842769.1351,116529270.426
2024-07-18,497298723.1,226498705.87,136311120.2947,74505890.461,43864923.343,16118083.0867,118370813.80399999
2024-07-19,501927890.8,230760414.26999998,136641320.9772,74546025.137,43837305.388000004,16142825.075000001,118383330.525
2024-07-20,489048781.2,225882388.98000002,133783804.53999998,71601593.722,42136370.44800001,15644623.4804,113737964.17000002
2024-07-21,469849943.5,226207603.69,126387083.06550002,64296554.09900001,38872806.479,14085896.1761,103169360.57800001
2024-07-22,495434347.6,229426875.01999998,135525790.44030002,72011861.83999999,42834993.982999995,15634826.2674,114846855.82299998
2024-07-23,497647692.4,227209890.87,137090931.82529998,73577172.304,43719710.64300001,16049986.7612,117296882.94700001
2024-07-24,494239877.3,227083142.77,135250801.6867,72825284.169,43435416.661000006,15645231.9694,116260700.83000001
2024-07-25,456660008.1,215749088.13000003,121552312.4179,64843596.991,41206059.063999996,13308951.4987,106049656.05499999
2024-07-26,445804606.1,210453620.04,117999068.44060001,63265102.417,41345430.272999994,12741384.886999998,104610532.69
2024-07-27,463411823.6,219744642.76999998,122078354.01,67338503.741,41155311.515,13095011.5195,108493815.256
2024-07-28,455638254.8,220117859.98999998,119973534.8118,64134883.537,38792479.873,12619496.6098,102927363.41
2024-07-29,478982680.9,224187264.0,128413891.45189999,70334282.57300001,41721298.05,14325944.8774,112055580.62300001
2024-07-30,486852482.2,225843281.13000003,131479643.90389998,71900894.417,42798466.417,14830196.3485,114699360.83399999
2024-07-31,482603351.9,224682221.85,128815530.71990003,71521937.21599999,42723981.083000004,14859681.008100001,114245918.299
2024-08-01,475868416.9,226278738.76,122692861.1829,69682694.143,42721807.437,14492315.4013,112404501.58000001
2024-08-02,492621956.4,231007069.04999998,131417097.33359998,71685614.01900001,43180479.368,15331696.5961,114866093.38700001
2024-08-03,491675191.1,230051681.31,132848094.39340001,71575288.256,42039206.812,15160920.3627,113614495.06799999
2024-08-04,467862704.9,225595230.1,125707932.2789,64104822.677,38723259.410000004,13731460.401700001,102828082.08700001
2024-08-05,491276652.4,227776938.92000002,134081638.21389998,71275682.34200001,42823164.964,15319228.008299999,114098847.30600001
2024-08-06,498456298.9,228998025.23999998,136059092.5855,73701614.225,43772457.572,15925109.266,117474071.79699999
2024-08-07,498750319.8,229014858.61,136531221.70700002,73680789.05,43530755.42299999,15992695.014,117211544.47299999
2024-08-08,500606048.0,231192046.07,136451909.6976,73678428.152,43363030.79,15920633.250000002,117041458.942
2024-08-09,499715717.0,230783843.85999998,135968127.0197,73596016.994,43593147.58800001,15774581.520000001,117189164.58200002
2024-08-10,486223813.3,226456708.13,132428586.01799999,70068651.55299999,42159346.869,15110520.785,112227998.42199999
2024-08-11,469619559.8,227266139.96,125767971.01069999,63757121.279,39144359.587000005,13683967.9821,102901480.866
2024-08-12,495350083.1,231871393.24,134070078.0089,70985952.64500001,42946605.019,15476054.147000002,113932557.664
2024-08-13,497563083.3,231330718.26,134720692.63990003,72357621.968,43596310.594,15557739.807,115953932.56199999
2024-08-14,496756936.1,232308522.75,133837669.02989998,72201001.92500001,43183083.26499999,15226659.09,115384085.19
2024-08-15,491950515.2,232877852.91,129996622.1762,71222455.477,43018201.069000006,14835383.581,114240656.546
2024-08-16,477823149.1,227567936.04999998,123984891.77399999,69556383.874,42484735.919,14229201.416,112041119.793
2024-08-17,474297367.3,226387669.68,124827677.69530001,68237310.332,41004731.90800001,13839977.669200001,109242042.24000001
2024-08-18,451182650.9,223201841.75,117224901.187,60982839.967,37659991.859000005,12113076.175299998,98642831.826
2024-08-19,480146463.2,226830472.58999997,129226897.2207,68242637.306,41643253.762,14203202.310999999,109885891.06799999
2024-08-20,486643973.6,230120394.64000002,129512711.7645,70603831.792,42085283.662,14321751.77,112689115.454
2024-08-21,485041121.2,229333078.68,128499314.39930001,70839901.79699999,42084406.998,14284419.333,112924308.79499999
2024-08-22,485484929.2,226744953.32999998,130290841.3587,71477275.664,42410095.033,14561763.826,113887370.697
2024-08-23,494263738.4,232670955.26000002,132500048.0502,71615475.012,42632467.831,14844792.194,114247942.843
2024-08-24,486602493.1,230043610.63,130876872.0613,69804488.407,41457304.752,14420217.286,111261793.15900001
2024-08-25,469900610.0,228825072.38,125000254.52730002,63957217.119,38860754.545,13257311.398699999,102817971.664
2024-08-26,493551995.1,233382812.2,132511211.4074,70267592.401,42187618.640999995,15202760.408,112455211.042
2024-08-27,504037808.7,235562529.85000002,135299920.68960002,74155315.78400001,43233147.768,15786894.612000002,117388463.55200002
2024-08-28,520698141.7,254343836.75,134258340.0636,73415415.28999999,43149255.311000004,15531294.243,116564670.601
2024-08-29,497989929.2,232867496.26,133438047.75079998,73155125.74800001,43134390.941,15394868.504,116289516.68900001
2024-08-30,496376326.4,230910492.76000002,133586518.66659999,73216822.27700001,43256696.073,15405796.596,116473518.35000001
2024-08-31,479798796.4,225929788.35,128789731.92840001,69170295.793,41264869.95,14644110.370900001,110435165.743
2024-09-01,436572519.1,213596951.86999997,113578787.9209,59498362.106000006,37411889.787499994,12486527.441699998,96910251.8935
2024-09-02,473800933.4,217923192.54,130398527.78299999,68560258.3,41998959.55,14919995.212,110559217.85
2024-09-03,491339939.1,225009070.69,134535406.1331,72837395.16600001,43289069.021,15668998.086000001,116126464.187
2024-09-04,487919033.4,222567766.51,134051207.6537,72658606.668,43082640.48,15558812.053999998,115741247.148
2024-09-05,490535326.3,224040917.36,134536772.9086,73216141.96700001,43189034.899000004,15552459.17,116405176.86600001
2024-09-06,489924341.6,221453094.60999998,135314817.9868,73935587.463,43642335.364999995,15578506.167000001,117577922.828
2024-09-07,480501500.6,220692844.66,132073227.75860001,71013405.512,42103248.544999994,14618774.151,113116654.05699998
2024-09-08,461772972.7,218950033.8,124666845.90709999,65427433.822,39397283.989999995,13331375.1401,104824717.81199999
2024-09-09,480160467.7,219536043.29999998,131922642.45220001,71374035.045,42438343.239999995,14889403.633000001,113812378.285
2024-09-10,490356791.6,223866853.24,133993487.27319998,73763715.32499999,43256346.214999996,15476389.54,117020061.53999999
2024-09-11,493502196.2,225362571.91,134362928.5438,74531929.025,43561841.005,15682925.734000001,118093770.03
2024-09-12,499584508.6,226841490.26999998,135544784.0362,75129505.187,46200887.697000004,15867841.457,121330392.884
2024-09-13,498598404.6,228680122.22000003,135537523.4551,74967285.36899999,43401208.606,16012264.954,118368493.975
2024-09-14,488677606.6,227616600.81,131187307.087,72721866.148,41981883.714999996,15169948.839000002,114703749.863
2024-09-15,474732634.4,225888499.41000003,126715062.82159999,68115351.566,39915491.041,14098229.622,108030842.607
2024-09-16,446701738.9,218303409.04000002,116967009.9179,61369028.437,37763017.503,12299273.994799998,99132045.94
2024-09-17,374127616.6,204244724.23999998,84288795.8686,44217739.656,33002181.4015,8374175.480300001,77219921.0575
2024-09-18,449256412.4,216055040.98,118066646.57470003,61622487.094,40245217.686,13267020.0939,101867704.78
2024-09-19,488604456.3,225360235.37,132332081.40710002,72753249.396,42945755.564,15213134.561,115699004.96000001
2024-09-20,493829576.5,225710433.51999998,134996775.58990002,74432730.724,43268779.067,15420857.659999998,117701509.79100001
2024-09-21,493450429.0,227598834.84,134903648.3797,72959825.599,42622913.321,15365206.87,115582738.92000002
2024-09-22,465102390.9,221386905.20999998,125396520.14289999,65978006.021,39205762.076000005,13135197.472399998,105183768.097
2024-09-23,466095677.6,218576204.69,124712051.6955,68777274.431,40495762.887,13534383.852400001,109273037.31799999
2024-09-24,469935387.2,219743566.7,125261753.4218,69952091.805,41261633.652,13716341.6646,111213725.45700002
2024-09-25,477201855.7,221458944.32999998,128198627.9675,71050627.869,42225625.74300001,14268029.801,113276253.61200002
2024-09-26,483179466.1,223553191.29999998,130300508.4917,72282514.59200001,42508517.71,14534733.993999999,114791032.30200002
2024-09-27,486948829.4,226779908.52,130849782.7619,72623817.276,42185189.897,14510130.915000001,114809007.173
2024-09-28,489250204.0,231522400.95000002,130589385.5913,71834026.28,40934423.771,14369967.4073,112768450.051
2024-09-29,484363421.6,229522673.95,128871288.28660002,70770885.275,40735104.110999994,14463470.014,111505989.386
2024-09-30,465948255.6,225333405.61,121935773.20939997,65659857.114999995,39293625.101,13725594.529,104953482.21599999
2024-10-01,352796923.6,196900668.44700003,78250098.47929999,39935623.537,30098344.0122,7612189.0792000005,70033967.5492
2024-10-02,351365423.4,196254352.084,82252985.01079999,37094166.403,28381932.6098,7381987.2688,65476099.01279999
2024-10-03,379260620.1,200738550.77999997,95237343.05139999,44771496.183,29497617.3072,9015612.8068,74269113.4902
2024-10-04,416506297.5,210943174.96,107603085.99629998,54249727.716000006,33029557.7467,10680751.049700001,87279285.46270001
2024-10-05,439516754.1,217565758.87,113628334.1528,60607839.755,36062032.894999996,11652788.450000001,96669872.65
2024-10-06,455402272.7,221282936.68,118923990.5222,64499542.332,38016372.669,12679430.5375,102515915.001
2024-10-07,469924075.0,225177368.03,124264446.76849999,67674370.053,39267725.919,13540164.211,106942095.972
2024-10-08,474712617.0,228126857.06000003,124210186.9393,69137125.761,39689045.619,13549401.6499,108826171.38000001
2024-10-09,473031575.2,228261058.65,122849802.6982,68841033.381,39605636.61000001,13474043.9071,108446669.991
2024-10-10,469536914.0,224635268.01,122719621.6787,69226174.52600001,39468151.05499999,13487698.7232,108694325.581
2024-10-11,469641109.4,226200622.42999998,121885987.28289999,68765198.82699999,39179118.779,13610182.0765,107944317.60599999
2024-10-12,468899118.1,224351995.67000002,123200380.50099999,68620560.37,39179400.688,13546780.8974,107799961.058
2024-10-13,459486216.6,224334901.85,120601380.1883,64525817.763000004,37257204.79099999,12766911.9649,101783022.55399999
2024-10-14,483521921.6,231359029.54,127671049.69590002,69873458.16,40462930.665,14155453.528800001,110336388.82499999
2024-10-15,486074901.0,230065000.52,128399095.21260001,71660439.793,41464352.690000005,14486012.741799999,113124792.48300001
2024-10-16,473214963.4,224287196.82,123838397.6006,69861047.424,41078030.17299999,14150291.4097,110939077.59699999
2024-10-17,489756712.5,234540607.31000003,127440119.77409999,71941493.508,41377769.02,14456722.8747,113319262.528
2024-10-18,492715521.4,231817590.25,130417353.68550001,73446192.71,42117687.484000005,14916697.290999997,115563880.194
2024-10-19,490116077.8,234036322.99,128800392.41700001,71612124.229,41038202.712,14629035.471,112650326.941
2024-10-20,459423326.3,227989672.37,117889468.79469998,63764548.135,36927863.5704,12851773.4258,100692411.70539999
2024-10-21,477258303.9,230328419.768,123914856.3912,69004200.631,39956129.91,14054697.2218,108960330.541
2024-10-22,483844156.9,229547522.281,126817681.40509999,71781593.43,41194031.14700001,14503328.660999998,112975624.57700002
2024-10-23,480756220.3,230566502.608,124830652.9662,70896280.338,40296415.01499999,14166369.4038,111192695.35299999
2024-10-24,468843075.9,224319189.60900003,121874679.10079998,69356602.143,39383263.536000006,13909341.4985,108739865.67900002
2024-10-25,471049284.8,225135460.83699998,122450156.84059998,69715271.242,39808397.715,13939998.2173,109523668.957
2024-10-26,471562885.3,226486479.78300002,122605769.31879999,68915877.566,39619492.199,13935266.4097,108535369.765
2024-10-27,458351445.2,225965072.729,117639354.83729999,64055945.553,37861719.15,12829352.9548,101917664.70300001
2024-10-28,470651379.4,228364082.42000002,120614001.36610001,68479313.014,39460752.440000005,13733230.194,107940065.454
2024-10-29,473079335.9,228336934.56599998,121196652.52119999,69921965.028,39680427.841,13943355.929600002,109602392.86899999
2024-10-30,470045060.6,227761447.922,119722504.00670001,69337580.294,39310712.867,13912815.4791,108648293.161
2024-10-31,461357851.2,223237334.772,116781895.43740001,68295920.742,39458272.375,13584427.8223,107754193.117
2024-11-01,443601181.8,219437675.751,108341940.84229998,64514278.958000004,38848394.379,12458891.9175,103362673.33700001
2024-11-02,449269387.2,219223114.39400002,115015951.13559999,64025007.585,38079748.851,12925565.1881,102104756.436
2024-11-03,441609841.3,222297720.857,111437642.03459999,60529368.072,35359037.93490001,11986072.3934,95888406.00690001
2024-11-04,467660159.1,229257009.225,119168670.11659999,67305665.309,38481030.003,13447784.4433,105786695.312
2024-11-05,474665245.0,231474941.67700002,120387575.9757,69874345.47299999,39093945.003,13834436.889299998,108968290.47599998
2024-11-06,471591185.4,231669915.454,118992814.0427,68622208.99700001,38704232.362,13602014.568000002,107326441.35900001
2024-11-07,469750548.4,230936918.345,118222292.8122,68503387.13999999,38491045.794,13596904.2661,106994432.93399999
2024-11-08,473310948.5,233190684.55800003,118583172.77359998,69162483.185,38782653.768,13591954.168699998,107945136.95300001
2024-11-09,473848285.9,236245168.29,117862475.17130002,67985110.386,38409821.27599999,13345710.749400001,106394931.662
2024-11-10,455720318.0,230768895.23299998,112587556.0246,63366557.891,36688770.5661,12308538.285799999,100055328.4571
2024-11-11,470567987.8,231089227.609,118405257.37959999,68307483.769,39130960.044,13635058.986200001,107438443.813
2024-11-12,476612556.6,233232014.30200002,119782579.27450001,70060464.451,39582446.959,13955051.5869,109642911.41
2024-11-13,475846076.3,232985237.22500002,119580616.6759,69932860.394,39510077.125999995,13837284.884799998,109442937.51999998
2024-11-14,483669826.2,237904682.29200003,120371104.55589998,70917348.83,40380755.28,14095935.1947,111298104.11
2024-11-15,484874970.6,238402562.816,120129425.70449999,71145106.08399999,40977096.243999995,14220779.748,112122202.32799998
2024-11-16,468395820.2,235581926.182,113433073.99980001,67090636.041999996,38993238.666999996,13296945.3551,106083874.70899999
2024-11-17,454529548.6,235544216.407,109156905.11770001,61627497.89199999,35841988.895100005,12358940.259799998,97469486.78709999
2024-11-18,471581559.9,238791579.207,114647941.51579998,67080255.247999996,37638969.506,13422814.383,104719224.754
2024-11-19,473941973.6,237807890.946,115437674.4386,68749328.925,38315672.716,13631406.6223,107065001.641
2024-11-20,475933668.8,240127188.50399998,115165815.31210001,68751761.583,38338665.115,13550238.2909,107090426.69800001
2024-11-21,476554188.8,239694273.78,115996098.27700001,68966050.817,38399199.042,13498566.953200001,107365249.859
2024-11-22,471929719.9,235624990.855,115950480.4903,68603684.787,38142822.661,13607741.063700002,106746507.448
2024-11-23,469312915.2,237795709.701,114149478.39670001,67058311.836,37219795.55199999,13089619.7483,104278107.388
2024-11-24,454527112.1,235666844.03,109227612.55350001,62249206.35599999,35318342.0211,12065107.167000001,97567548.37709999
2024-11-25,469298600.0,236395153.553,114441162.1064,67507774.97299999,37890071.17,13064438.210700002,105397846.14299999
