cause,effect,lag_weeks,f_stat,p_value,n,q_value_fdr,pass_fdr_05,window_start,window_end
黑色金属冶炼,化学制品制造业,4,1.3901126305605862,0.24363494686426423,100,0.5366785902158782,False,2024-01-01,2025-12-31
非金属矿物制品业,化学制品制造业,4,1.5770043787700558,0.1871407954386508,100,0.5023252930195364,False,2024-01-01,2025-12-31
纺织业,化学制品制造业,4,2.0090080756172113,0.09980396650538681,100,0.42587936920828695,False,2024-01-01,2025-12-31
电子,化学制品制造业,2,1.9368589208463145,0.1496906832740521,102,0.4762217146022996,False,2024-01-01,2025-12-31
石化,化学制品制造业,4,1.8536352720084073,0.12542689916593242,100,0.4481471214241576,False,2024-01-01,2025-12-31
合计,纺织业,1,2.0944849028487527,0.15095917096870282,103,0.4762217146022996,False,2024-01-01,2025-12-31
大工业电量,纺织业,1,14.319043261981337,0.00026310878000468385,103,0.003354636945059719,True,2024-01-01,2025-12-31
非普工业,纺织业,1,9.650337235910236,0.002464124531387224,103,0.027926744689055205,True,2024-01-01,2025-12-31
居民生活,纺织业,2,1.1601049632934093,0.31776357581687253,102,0.6216710253192861,False,2024-01-01,2025-12-31
商业用电,纺织业,2,1.9451704018402587,0.1484991754357443,102,0.4762217146022996,False,2024-01-01,2025-12-31
农业,纺织业,2,2.1681553907656412,0.11990085320480393,102,0.4481471214241576,False,2024-01-01,2025-12-31
制造业,纺织业,1,17.603146353039044,5.8990507390221936e-05,103,0.00097737158637273,True,2024-01-01,2025-12-31
工业,纺织业,1,14.376935131880503,0.0002561341738156475,103,0.003354636945059719,True,2024-01-01,2025-12-31
交通仓储和邮政业,纺织业,2,2.155042331789805,0.12141552298089286,102,0.4481471214241576,False,2024-01-01,2025-12-31
信息传输,纺织业,1,3.21785636591585,0.07586121624691944,103,0.3916373860175933,False,2024-01-01,2025-12-31
批发和零售业,纺织业,2,2.219628626734692,0.1141392914825119,102,0.43658278992060795,False,2024-01-01,2025-12-31
住宿和餐饮业,纺织业,2,2.9277459141288804,0.058263434166249906,102,0.3708372828183065,False,2024-01-01,2025-12-31
黑色金属冶炼,纺织业,2,3.0872198008262823,0.05013965680414656,102,0.3409496662681966,False,2024-01-01,2025-12-31
非金属矿物制品业,纺织业,1,34.767263321825844,5.0622382619103234e-08,103,3.8726122703613974e-06,True,2024-01-01,2025-12-31
化学制品制造业,纺织业,1,0.30989579518829585,0.5789878401096845,103,0.7980643201511867,False,2024-01-01,2025-12-31
电子,纺织业,2,23.349062345148866,5.272914660459094e-09,102,8.067559430502413e-07,True,2024-01-01,2025-12-31
石化,纺织业,1,0.8500804834122969,0.3587486903560898,103,0.666804981267111,False,2024-01-01,2025-12-31
合计,电子,2,4.183927623534053,0.01807525014448108,102,0.15802932983460602,False,2024-01-01,2025-12-31
大工业电量,电子,3,9.376826060478672,1.7530903912765794e-05,101,0.0003352785373316458,True,2024-01-01,2025-12-31
非普工业,电子,3,8.560818791909853,4.3957557552487536e-05,101,0.0007912360359447757,True,2024-01-01,2025-12-31
居民生活,电子,2,1.0708728208060445,0.3467255770292287,102,0.6614205979074431,False,2024-01-01,2025-12-31
商业用电,电子,2,0.9804113452828522,0.37884294566047794,102,0.6739880312331759,False,2024-01-01,2025-12-31
农业,电子,2,1.5511530895791517,0.21721563790267517,102,0.5235325264532812,False,2024-01-01,2025-12-31
制造业,电子,2,14.813865985597568,2.4309775015218804e-06,102,7.438791154656954e-05,True,2024-01-01,2025-12-31
工业,电子,3,10.059633927306404,8.222480890385242e-06,101,0.0001756783465747258,True,2024-01-01,2025-12-31
交通仓储和邮政业,电子,2,0.7517218184883356,0.47428081429586155,102,0.7638417324975454,False,2024-01-01,2025-12-31
信息传输,电子,1,0.15518729591539968,0.6944654389250497,103,0.8500256972442609,False,2024-01-01,2025-12-31
批发和零售业,电子,2,1.4739667938441643,0.2340986252963937,102,0.5366785902158782,False,2024-01-01,2025-12-31
住宿和餐饮业,电子,2,2.136493277673573,0.12359151600630025,102,0.4481471214241576,False,2024-01-01,2025-12-31
黑色金属冶炼,电子,2,8.1432504808576,0.0005380073403691288,102,0.006585209846118136,True,2024-01-01,2025-12-31
非金属矿物制品业,电子,2,5.681114527439473,0.004643543343864853,102,0.045836266555569195,True,2024-01-01,2025-12-31
化学制品制造业,电子,1,0.1562942061043334,0.6934336138613711,103,0.8500256972442609,False,2024-01-01,2025-12-31
纺织业,电子,2,17.894337489564577,2.427273979588307e-07,102,1.4854916755080439e-05,True,2024-01-01,2025-12-31
石化,电子,2,0.19380433225573213,0.8241372948492911,102,0.8882523953040528,False,2024-01-01,2025-12-31
合计,石化,2,0.6519528559606674,0.5232950363060633,102,0.7682088173205248,False,2024-01-01,2025-12-31
大工业电量,石化,4,1.246145474025419,0.29711554903382287,100,0.5981405131865118,False,2024-01-01,2025-12-31
非普工业,石化,4,1.0518019335214144,0.38509315539283895,100,0.681147430926062,False,2024-01-01,2025-12-31
居民生活,石化,1,0.03013503014880116,0.8625351179673202,103,0.9077231907856185,False,2024-01-01,2025-12-31
商业用电,石化,4,0.6323392661752434,0.6406922522620314,100,0.8165855134970074,False,2024-01-01,2025-12-31
农业,石化,3,0.8062546984359875,0.49348782333001484,101,0.7682088173205248,False,2024-01-01,2025-12-31
制造业,石化,2,1.2880830098692397,0.280473724463447,102,0.5798983762555052,False,2024-01-01,2025-12-31
工业,石化,4,1.193776298291374,0.3189619312912677,100,0.6216710253192861,False,2024-01-01,2025-12-31
交通仓储和邮政业,石化,4,0.6444763257766094,0.6321849317419646,100,0.8094083226487078,False,2024-01-01,2025-12-31
信息传输,石化,1,0.4037787001491821,0.5265956358240931,103,0.7682088173205248,False,2024-01-01,2025-12-31
批发和零售业,石化,4,0.7758669937378552,0.5437062529518328,100,0.7774491280526208,False,2024-01-01,2025-12-31
住宿和餐饮业,石化,4,0.6622782919754405,0.6197967312916783,100,0.8094083226487078,False,2024-01-01,2025-12-31
黑色金属冶炼,石化,4,1.069943259261413,0.3760644628706816,100,0.6729574598738514,False,2024-01-01,2025-12-31
非金属矿物制品业,石化,4,1.1033366505481044,0.3598936127008642,100,0.666804981267111,False,2024-01-01,2025-12-31
化学制品制造业,石化,4,2.3404840965085936,0.06090900730691551,100,0.3727631247183229,False,2024-01-01,2025-12-31
纺织业,石化,2,1.6114180833170129,0.20490130255745131,102,0.5195700723035093,False,2024-01-01,2025-12-31
电子,石化,2,1.5416280258225359,0.21922998325885612,102,0.5235325264532812,False,2024-01-01,2025-12-31
大工业电量,合计,1,2.682462362218098,0.10351373889738791,156,0.19797002564125438,False,2023-01-01,2025-12-31
非普工业,合计,1,5.471498586311902,0.020622121341798638,156,0.0553541151806174,False,2023-01-01,2025-12-31
居民生活,合计,1,1.9151291856592745,0.16841010577616977,156,0.2834299225901764,False,2023-01-01,2025-12-31
商业用电,合计,3,2.3002347864213197,0.07972759042104283,154,0.16156716999231197,False,2023-01-01,2025-12-31
农业,合计,1,3.5832777085437706,0.06025225341371554,156,0.1298393629901194,False,2023-01-01,2025-12-31
制造业,合计,1,4.805472290828863,0.02988052331201252,156,0.07314752106780666,False,2023-01-01,2025-12-31
工业,合计,1,3.682957838159853,0.056832841684576474,156,0.12472045909821869,False,2023-01-01,2025-12-31
交通仓储和邮政业,合计,1,4.2033859773259294,0.042050169665009296,156,0.09897963013456033,False,2023-01-01,2025-12-31
信息传输,合计,1,6.208837113125707,0.01377794727210202,156,0.03977407420059639,True,2023-01-01,2025-12-31
批发和零售业,合计,1,1.293718019122297,0.25714202249237905,156,0.39106158775417044,False,2023-01-01,2025-12-31
住宿和餐饮业,合计,1,1.4523850767137547,0.23000631271969973,156,0.3609329830370673,False,2023-01-01,2025-12-31
黑色金属冶炼,合计,1,3.354376955227589,0.06897152029815556,156,0.14455674802216167,False,2023-01-01,2025-12-31
非金属矿物制品业,合计,2,1.8540123796841914,0.16017834606854975,155,0.276918496593086,False,2023-01-01,2025-12-31
化学制品制造业,合计,1,1.6130774335462699,0.20598787996701584,156,0.3367525209430794,False,2023-01-01,2025-12-31
纺织业,合计,1,11.726133322486975,0.0007911589637427108,156,0.0036681006500798407,True,2023-01-01,2025-12-31
电子,合计,1,0.25976317670465315,0.6110172705608348,156,0.6873944293809391,False,2023-01-01,2025-12-31
石化,合计,1,2.109085208317137,0.1484744706959289,156,0.2621079811355292,False,2023-01-01,2025-12-31
合计,大工业电量,1,2.7839412238018326,0.0972587642595909,156,0.19091228862398354,False,2023-01-01,2025-12-31
非普工业,大工业电量,2,4.617463277599959,0.011323209324945016,155,0.03396962797483505,True,2023-01-01,2025-12-31
居民生活,大工业电量,1,2.1242130596596116,0.1470366715872523,156,0.2621079811355292,False,2023-01-01,2025-12-31
商业用电,大工业电量,1,4.822365236898315,0.02959822378916921,156,0.07304077806036918,False,2023-01-01,2025-12-31
农业,大工业电量,1,5.194538445536974,0.024040830664122437,156,0.060797472588607154,False,2023-01-01,2025-12-31
制造业,大工业电量,1,12.785553459566833,0.0004678698925281166,156,0.0023091643082839303,True,2023-01-01,2025-12-31
工业,大工业电量,1,7.981991090815802,0.005355001522192704,156,0.01841157826731424,True,2023-01-01,2025-12-31
交通仓储和邮政业,大工业电量,1,7.909944050899056,0.005561370399780441,156,0.018700871893767197,True,2023-01-01,2025-12-31
信息传输,大工业电量,1,9.948897163223203,0.0019378204358635465,156,0.007802277018082174,True,2023-01-01,2025-12-31
批发和零售业,大工业电量,1,4.211608806597594,0.04185246820387223,156,0.09897963013456033,False,2023-01-01,2025-12-31
住宿和餐饮业,大工业电量,3,2.693941841207812,0.048252904672068664,154,0.11018946887800754,False,2023-01-01,2025-12-31
黑色金属冶炼,大工业电量,3,6.499754252909299,0.00036867411430729913,154,0.0019121064233565005,True,2023-01-01,2025-12-31
非金属矿物制品业,大工业电量,2,1.3959704941523943,0.25079035531162863,155,0.3837092436267918,False,2023-01-01,2025-12-31
化学制品制造业,大工业电量,1,5.268212276736903,0.02307711064152229,156,0.059341141649628754,False,2023-01-01,2025-12-31
纺织业,大工业电量,3,15.589782477596787,7.419988734547189e-09,154,2.27051655277144e-07,True,2023-01-01,2025-12-31
电子,大工业电量,1,32.33490039987565,6.394587170888144e-08,156,1.3976740530655514e-06,True,2023-01-01,2025-12-31
石化,大工业电量,1,5.992002962696823,0.015501731089474946,156,0.04351862122366361,True,2023-01-01,2025-12-31
合计,非普工业,1,21.984859126864272,6.039174375804812e-06,156,7.39194943598509e-05,True,2023-01-01,2025-12-31
大工业电量,非普工业,1,9.401997756083766,0.0025633580575629145,156,0.009683797106348788,True,2023-01-01,2025-12-31
居民生活,非普工业,1,14.505664823252026,0.00020185340402467666,156,0.0012476404771157856,True,2023-01-01,2025-12-31
商业用电,非普工业,1,22.340642640593778,5.136987478393529e-06,156,6.549659034951749e-05,True,2023-01-01,2025-12-31
农业,非普工业,1,23.180100139909857,3.5126523661999087e-06,156,4.8857801093507824e-05,True,2023-01-01,2025-12-31
制造业,非普工业,2,4.467987961359397,0.013037023719157603,155,0.037993611981545015,True,2023-01-01,2025-12-31
工业,非普工业,1,6.88110093095701,0.009592897265202738,156,0.029650773365172096,True,2023-01-01,2025-12-31
交通仓储和邮政业,非普工业,1,26.68158971420576,7.372050424558907e-07,156,1.0742130618642978e-05,True,2023-01-01,2025-12-31
信息传输,非普工业,1,29.121453821871867,2.5384727475596947e-07,156,4.7738558206500414e-06,True,2023-01-01,2025-12-31
批发和零售业,非普工业,1,20.21134362876882,1.3616504562219411e-05,156,0.00014880894271568357,True,2023-01-01,2025-12-31
住宿和餐饮业,非普工业,1,14.245318848102734,0.00022903112550742843,156,0.0013223306491560963,True,2023-01-01,2025-12-31
黑色金属冶炼,非普工业,2,9.21151475373536,0.00016855196016718477,155,0.0010973808470459263,True,2023-01-01,2025-12-31
非金属矿物制品业,非普工业,2,0.7643891962760079,0.46742321486730565,155,0.5830841370277166,False,2023-01-01,2025-12-31
化学制品制造业,非普工业,1,17.271521225644914,5.373913917350315e-05,156,0.00043274148913399903,True,2023-01-01,2025-12-31
纺织业,非普工业,2,17.88259438736162,1.0827281704539615e-07,155,2.2087654677260814e-06,True,2023-01-01,2025-12-31
电子,非普工业,1,29.02042965707631,2.6521421225833564e-07,156,4.7738558206500414e-06,True,2023-01-01,2025-12-31
石化,非普工业,1,18.685814797186215,2.7649317423050768e-05,156,0.00026518780689014065,True,2023-01-01,2025-12-31
合计,居民生活,2,0.2236501407375956,0.7998609814413723,155,0.838210480551575,False,2023-01-01,2025-12-31
大工业电量,居民生活,2,0.20180330162906795,0.8174771803775707,155,0.847959380323853,False,2023-01-01,2025-12-31
非普工业,居民生活,1,0.05623941041848016,0.8128588276604304,156,0.8460367389935092,False,2023-01-01,2025-12-31
商业用电,居民生活,2,1.1903706163080556,0.30696459985366176,155,0.43893068951037617,False,2023-01-01,2025-12-31
农业,居民生活,3,0.4479817020972095,0.7190966257227354,154,0.7690742211942063,False,2023-01-01,2025-12-31
制造业,居民生活,2,0.213901105605672,0.8076740867849928,155,0.8435094558232348,False,2023-01-01,2025-12-31
工业,居民生活,2,0.17518119062779144,0.8394763965110864,155,0.8620126756120552,False,2023-01-01,2025-12-31
交通仓储和邮政业,居民生活,2,0.9364295359149412,0.3943045321645894,155,0.5112592662812049,False,2023-01-01,2025-12-31
信息传输,居民生活,2,1.567846820930483,0.211890836423416,155,0.34125576813455416,False,2023-01-01,2025-12-31
批发和零售业,居民生活,2,1.112186916455074,0.3315352477708351,155,0.4632410311318518,False,2023-01-01,2025-12-31
住宿和餐饮业,居民生活,2,1.6349375310847927,0.19841941968994614,155,0.32643194852216945,False,2023-01-01,2025-12-31
黑色金属冶炼,居民生活,2,1.8210695784401005,0.16541258109941492,155,0.2827723453431339,False,2023-01-01,2025-12-31
非金属矿物制品业,居民生活,1,0.03741346316966324,0.8468822117845274,156,0.8667088856390147,False,2023-01-01,2025-12-31
化学制品制造业,居民生活,2,0.7686990895537862,0.4654333000056552,155,0.5830841370277166,False,2023-01-01,2025-12-31
纺织业,居民生活,2,0.3148690414206274,0.7303656824388625,155,0.7760135375912913,False,2023-01-01,2025-12-31
电子,居民生活,2,0.6345789277260756,0.5315758550598151,155,0.6263247611647845,False,2023-01-01,2025-12-31
石化,居民生活,2,0.780888374288233,0.45985174763248193,155,0.5814654329567747,False,2023-01-01,2025-12-31
合计,商业用电,3,4.000833721120705,0.008984014638490634,154,0.028052127340593206,True,2023-01-01,2025-12-31
大工业电量,商业用电,2,1.9803730602452747,0.14160999163168442,155,0.2579324847577109,False,2023-01-01,2025-12-31
非普工业,商业用电,2,4.126216564257503,0.01801211571538608,155,0.049211673293822686,True,2023-01-01,2025-12-31
居民生活,商业用电,1,0.2423681038238215,0.6232066340130588,156,0.6959898905401313,False,2023-01-01,2025-12-31
农业,商业用电,3,1.601624174201056,0.19153080855371496,154,0.31852406205128686,False,2023-01-01,2025-12-31
制造业,商业用电,2,2.343529089794958,0.09949377657643343,155,0.192690478686004,False,2023-01-01,2025-12-31
工业,商业用电,2,2.2849864789359944,0.1053075740851458,155,0.19891430660527537,False,2023-01-01,2025-12-31
交通仓储和邮政业,商业用电,4,0.6185294196123532,0.650005604014238,153,0.7154737943466073,False,2023-01-01,2025-12-31
信息传输,商业用电,4,0.7031948132188668,0.5909858841381889,153,0.6722739053765271,False,2023-01-01,2025-12-31
批发和零售业,商业用电,3,0.909266250863395,0.4382000716603984,154,0.5610427695735645,False,2023-01-01,2025-12-31
住宿和餐饮业,商业用电,1,0.03132745383162534,0.8597459084871765,156,0.8740274019836413,False,2023-01-01,2025-12-31
黑色金属冶炼,商业用电,1,0.8900440413205386,0.3469527240454384,156,0.47608759443006343,False,2023-01-01,2025-12-31
非金属矿物制品业,商业用电,2,1.4944030118482954,0.22770380324266015,155,0.3591616690322372,False,2023-01-01,2025-12-31
化学制品制造业,商业用电,4,0.4570304210859591,0.7671408137607741,153,0.812266743981996,False,2023-01-01,2025-12-31
纺织业,商业用电,2,2.3662302603551524,0.09732783341614848,155,0.19091228862398354,False,2023-01-01,2025-12-31
电子,商业用电,2,1.2398071380582416,0.29238869626153163,155,0.42605210026680324,False,2023-01-01,2025-12-31
石化,商业用电,1,0.04617929761869456,0.8301363731790259,156,0.8552920208511176,False,2023-01-01,2025-12-31
合计,农业,1,0.29955739119959723,0.5849574999436475,156,0.6704007302724949,False,2023-01-01,2025-12-31
大工业电量,农业,1,0.51545954272814,0.47387980106981387,156,0.5830841370277166,False,2023-01-01,2025-12-31
非普工业,农业,1,0.36441317487609515,0.5469593756778189,156,0.6412627163119256,False,2023-01-01,2025-12-31
居民生活,农业,1,0.17635532595292525,0.6751134411559465,156,0.730122174406624,False,2023-01-01,2025-12-31
商业用电,农业,1,0.7788754098891145,0.37886978880536315,156,0.5010685517753203,False,2023-01-01,2025-12-31
制造业,农业,1,0.5653264750195385,0.453277135104745,156,0.5779283472585498,False,2023-01-01,2025-12-31
工业,农业,1,0.5111228501431715,0.47574265182399245,156,0.5830841370277166,False,2023-01-01,2025-12-31
交通仓储和邮政业,农业,2,0.06918232462658253,0.9331862844499634,155,0.9362459116120944,False,2023-01-01,2025-12-31
信息传输,农业,3,0.8478485652600773,0.46983438086240314,154,0.5830841370277166,False,2023-01-01,2025-12-31
批发和零售业,农业,1,0.4022074417096112,0.5268985120402603,156,0.6263247611647845,False,2023-01-01,2025-12-31
住宿和餐饮业,农业,1,1.2622896820174094,0.2629779082569157,156,0.39254263378837173,False,2023-01-01,2025-12-31
黑色金属冶炼,农业,1,0.3920221126467877,0.5321713656955686,156,0.6263247611647845,False,2023-01-01,2025-12-31
非金属矿物制品业,农业,1,0.0350533048443907,0.8517320549487571,156,0.8687666960477323,False,2023-01-01,2025-12-31
化学制品制造业,农业,1,0.2131536470995276,0.6449625066602298,156,0.7124856571770048,False,2023-01-01,2025-12-31
纺织业,农业,1,0.738897903915492,0.3913589876583199,156,0.5095993626529612,False,2023-01-01,2025-12-31
电子,农业,1,0.2441199762177107,0.6219547622179378,156,0.6959898905401313,False,2023-01-01,2025-12-31
石化,农业,1,0.22728051386513076,0.6342278451310341,156,0.7031656543844074,False,2023-01-01,2025-12-31
合计,制造业,1,7.079627981671425,0.008628148443440842,156,0.027218695089617502,True,2023-01-01,2025-12-31
大工业电量,制造业,1,14.301700681373879,0.0002228447427914393,156,0.001311355601811162,True,2023-01-01,2025-12-31
非普工业,制造业,2,3.9345944696179047,0.02160434464955996,155,0.056503670621926044,False,2023-01-01,2025-12-31
居民生活,制造业,1,3.84538468628708,0.05169875087373588,156,0.11604956426224307,False,2023-01-01,2025-12-31
商业用电,制造业,1,7.92954400791449,0.005504429591598137,156,0.018700871893767197,True,2023-01-01,2025-12-31
农业,制造业,1,8.790476389868358,0.0035136689342559757,156,0.012649208163321513,True,2023-01-01,2025-12-31
工业,制造业,1,10.687819055274712,0.001332087034090268,156,0.005823123320451743,True,2023-01-01,2025-12-31
交通仓储和邮政业,制造业,1,11.5974801509475,0.0008436284382737913,156,0.0038529895837579125,True,2023-01-01,2025-12-31
信息传输,制造业,1,15.005140792685363,0.0001585515112600966,156,0.0010547122270780339,True,2023-01-01,2025-12-31
批发和零售业,制造业,1,7.207868221562972,0.00805886726555538,156,0.02568763940895778,True,2023-01-01,2025-12-31
住宿和餐饮业,制造业,3,3.472099811288154,0.017753244911593358,154,0.048941377864392496,True,2023-01-01,2025-12-31
黑色金属冶炼,制造业,2,8.638743898551411,0.00028121087590871063,155,0.0015096583864572886,True,2023-01-01,2025-12-31
非金属矿物制品业,制造业,4,1.7360953438896494,0.1452120975148523,153,0.26138177552673414,False,2023-01-01,2025-12-31
化学制品制造业,制造业,1,9.560841599220137,0.002362809511219921,156,0.009152148233332859,True,2023-01-01,2025-12-31
纺织业,制造业,1,47.491444444890206,1.353885892285689e-10,156,1.035722707598552e-08,True,2023-01-01,2025-12-31
电子,制造业,3,22.18203469434921,6.623812609518609e-12,154,1.0134433292563472e-09,True,2023-01-01,2025-12-31
石化,制造业,1,10.491105430719474,0.0014713613508614554,156,0.006253285741161185,True,2023-01-01,2025-12-31
合计,工业,1,5.239152901137835,0.02345230469997328,156,0.05980337698493187,False,2023-01-01,2025-12-31
大工业电量,工业,1,9.746115086934203,0.002149106769050002,156,0.00843111117088847,True,2023-01-01,2025-12-31
非普工业,工业,2,4.587423486376419,0.01164826796945373,155,0.034605533967503314,True,2023-01-01,2025-12-31
居民生活,工业,1,3.208673890237218,0.07522557846124889,156,0.15553396627798757,False,2023-01-01,2025-12-31
商业用电,工业,1,6.817001745160086,0.009927729254059159,156,0.030206028759124103,True,2023-01-01,2025-12-31
农业,工业,1,7.319186378951547,0.007596239584866771,156,0.024728184180523742,True,2023-01-01,2025-12-31
制造业,工业,1,11.808685362208273,0.0007592605039876688,156,0.003574364834157333,True,2023-01-01,2025-12-31
交通仓储和邮政业,工业,1,10.059264236579674,0.001831902206210323,156,0.007474161001338118,True,2023-01-01,2025-12-31
信息传输,工业,1,12.871029925436464,0.00044857142799670235,156,0.002250210769950671,True,2023-01-01,2025-12-31
批发和零售业,工业,1,5.96590509797929,0.01572384985341435,156,0.04374089141040719,True,2023-01-01,2025-12-31
住宿和餐饮业,工业,3,3.0170815644576376,0.03188090125502818,154,0.07742504590506843,False,2023-01-01,2025-12-31
黑色金属冶炼,工业,3,6.954269151756626,0.0002079400795192976,154,0.0012476404771157856,True,2023-01-01,2025-12-31
非金属矿物制品业,工业,2,1.4231542570834461,0.2441871795496039,155,0.37738018657666056,False,2023-01-01,2025-12-31
化学制品制造业,工业,1,7.2974760438630595,0.007684259617714573,156,0.024751404663375363,True,2023-01-01,2025-12-31
纺织业,工业,1,43.616755486905774,6.215268300024945e-10,156,3.8037441996152664e-08,True,2023-01-01,2025-12-31
电子,工业,3,17.137072199002812,1.3469935167265135e-09,154,5.8882859445473305e-08,True,2023-01-01,2025-12-31
石化,工业,1,8.102715980886604,0.005026726923510583,156,0.01747930043857089,True,2023-01-01,2025-12-31
合计,交通仓储和邮政业,1,2.4177643628448333,0.12203212942931141,156,0.2276940951546908,False,2023-01-01,2025-12-31
大工业电量,交通仓储和邮政业,1,1.5873190062223708,0.2096279501870606,156,0.33939763363619335,False,2023-01-01,2025-12-31
非普工业,交通仓储和邮政业,2,1.213199368361308,0.30014440625701944,155,0.4332273033709809,False,2023-01-01,2025-12-31
居民生活,交通仓储和邮政业,1,0.13558862082392112,0.7132154690848613,156,0.7657681878595354,False,2023-01-01,2025-12-31
商业用电,交通仓储和邮政业,4,1.6816958420377732,0.15740170450086466,153,0.27366432714354877,False,2023-01-01,2025-12-31
农业,交通仓储和邮政业,1,1.4299035568901068,0.23363015659915576,156,0.3647491220374575,False,2023-01-01,2025-12-31
制造业,交通仓储和邮政业,1,1.7708799573031606,0.1852530350009114,156,0.309767370001524,False,2023-01-01,2025-12-31
工业,交通仓储和邮政业,1,1.560213417637382,0.21354162910161156,156,0.3421138141627913,False,2023-01-01,2025-12-31
信息传输,交通仓储和邮政业,1,3.17041440771606,0.07696789574320828,156,0.1570145073161449,False,2023-01-01,2025-12-31
批发和零售业,交通仓储和邮政业,4,0.885338941970285,0.47443921840283243,153,0.5830841370277166,False,2023-01-01,2025-12-31
住宿和餐饮业,交通仓储和邮政业,4,1.8152346840525309,0.12904311205800423,153,0.2393163169075715,False,2023-01-01,2025-12-31
黑色金属冶炼,交通仓储和邮政业,1,0.8460989306963882,0.35910623953304155,156,0.48741641528981067,False,2023-01-01,2025-12-31
非金属矿物制品业,交通仓储和邮政业,2,0.656537855397014,0.520127709109471,155,0.6217151522949146,False,2023-01-01,2025-12-31
化学制品制造业,交通仓储和邮政业,1,1.4681024554465756,0.227513296237438,156,0.3591616690322372,False,2023-01-01,2025-12-31
纺织业,交通仓储和邮政业,1,1.9247004997415502,0.1673568977500035,156,0.2834299225901764,False,2023-01-01,2025-12-31
电子,交通仓储和邮政业,1,2.072676083798878,0.15200110033148317,156,0.2657847811510506,False,2023-01-01,2025-12-31
石化,交通仓储和邮政业,1,1.7018873884091823,0.19400024814187544,156,0.3208868969265615,False,2023-01-01,2025-12-31
合计,信息传输,2,1.3665073948703186,0.25815176707955045,155,0.39106158775417044,False,2023-01-01,2025-12-31
大工业电量,信息传输,2,0.542536087650938,0.5824084943166403,155,0.6699887190259096,False,2023-01-01,2025-12-31
非普工业,信息传输,2,0.9686382669792827,0.3819610877018781,155,0.5016312997286467,False,2023-01-01,2025-12-31
居民生活,信息传输,2,0.39371138967227715,0.6752437103172372,155,0.730122174406624,False,2023-01-01,2025-12-31
商业用电,信息传输,2,0.39732573707751295,0.6728203071120881,155,0.730122174406624,False,2023-01-01,2025-12-31
农业,信息传输,3,1.1630902606316742,0.325963932339537,154,0.46178223748101077,False,2023-01-01,2025-12-31
制造业,信息传输,1,0.2911204984728376,0.5902877455985556,156,0.6722739053765271,False,2023-01-01,2025-12-31
工业,信息传输,2,0.5974836680750061,0.5514984112319539,155,0.6416673529923114,False,2023-01-01,2025-12-31
交通仓储和邮政业,信息传输,1,0.2624841688726818,0.6091574025135222,156,0.6873944293809391,False,2023-01-01,2025-12-31
批发和零售业,信息传输,1,0.2865035687590046,0.5932470195106698,156,0.6723466221120924,False,2023-01-01,2025-12-31
住宿和餐饮业,信息传输,1,0.06603951656212804,0.7975382778959696,156,0.838210480551575,False,2023-01-01,2025-12-31
黑色金属冶炼,信息传输,1,0.4449498006551817,0.5057477663329433,156,0.6092866791255144,False,2023-01-01,2025-12-31
非金属矿物制品业,信息传输,2,0.3955914093033646,0.6739820640219158,155,0.730122174406624,False,2023-01-01,2025-12-31
化学制品制造业,信息传输,1,0.007882124241399925,0.9293718014080581,156,0.9362459116120944,False,2023-01-01,2025-12-31
纺织业,信息传输,1,0.3945202405388202,0.5308693262394732,156,0.6263247611647845,False,2023-01-01,2025-12-31
电子,信息传输,2,0.4207062537565966,0.657355251146412,155,0.7209702754509034,False,2023-01-01,2025-12-31
石化,信息传输,2,0.05905909101486421,0.9426729736875132,155,0.9426729736875132,False,2023-01-01,2025-12-31
合计,批发和零售业,3,3.9199918260328417,0.009969963740756649,154,0.030206028759124103,True,2023-01-01,2025-12-31
大工业电量,批发和零售业,2,3.344320046721786,0.037934213185519594,155,0.09068647839663278,False,2023-01-01,2025-12-31
非普工业,批发和零售业,2,5.901613753128184,0.0034104046210051697,155,0.01242361683366169,True,2023-01-01,2025-12-31
居民生活,批发和零售业,1,0.04706894937760385,0.8285333813028605,156,0.8552920208511176,False,2023-01-01,2025-12-31
商业用电,批发和零售业,3,1.3849366607842821,0.24972056959567446,154,0.3837092436267918,False,2023-01-01,2025-12-31
农业,批发和零售业,3,1.0760227399548967,0.36123689587340635,154,0.48741641528981067,False,2023-01-01,2025-12-31
制造业,批发和零售业,2,3.9394629539794996,0.021504640943576625,155,0.056503670621926044,False,2023-01-01,2025-12-31
工业,批发和零售业,2,3.742060508195132,0.02594696814337194,155,0.06455099391765702,False,2023-01-01,2025-12-31
交通仓储和邮政业,批发和零售业,1,0.44521982053379383,0.505618871535157,156,0.6092866791255144,False,2023-01-01,2025-12-31
信息传输,批发和零售业,4,1.3264629352017554,0.262937735620984,153,0.39254263378837173,False,2023-01-01,2025-12-31
住宿和餐饮业,批发和零售业,2,0.2446225362918728,0.7833117868343153,155,0.8265289888665535,False,2023-01-01,2025-12-31
黑色金属冶炼,批发和零售业,1,2.9582266670128083,0.08746360524882657,156,0.17389273402428151,False,2023-01-01,2025-12-31
非金属矿物制品业,批发和零售业,2,2.0005990463381034,0.13884714763416617,155,0.25441453398835234,False,2023-01-01,2025-12-31
化学制品制造业,批发和零售业,1,0.02965554058814453,0.8635017106688537,156,0.8749388194194345,False,2023-01-01,2025-12-31
